URL,Name,Price,Rating,NumReviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTI3MTI5MjQ5MzY3MjoxNjc5NDIxNTY1OnNwX2F0Zl9uZXh0OjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dbags%26qid%3D1679421565%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1800,4.9,(17)
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTI3MTI5MjQ5MzY3MjoxNjc5NDIxNTY1OnNwX2F0Zl9uZXh0OjIwMTEzNzg4MTc1Mzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB07MJZGXBP%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dbags%26qid%3D1679421565%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 212),1349,4.3,"(7,733)"
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_83?keywords=bags&qid=1679421565&sr=8-83,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,1030,4.4,"(1,689)"
https://www.amazon.in/YuvKuz-TM-Infocus-Digitizer-Assembly/dp/B07MXNWTB2/ref=sr_1_84?keywords=bags&qid=1679421565&sr=8-84,Lavie Women's Nova Tote Bag | Ladies Purse Handbag,989,4.2,"(7,456)"
https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_85?keywords=bags&qid=1679421565&sr=8-85,FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,789,4.0,"(5,809)"
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_86?keywords=bags&qid=1679421565&sr=8-86,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,1181,4.2,"(1,364)"
https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_87?keywords=bags&qid=1679421565&sr=8-87,Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,899,4.2,(286)
https://www.amazon.in/Genie-Black-School-Backpack-LUSH19SBBLK/dp/B07QHLBBPM/ref=sr_1_88?keywords=bags&qid=1679421565&sr=8-88,"Genie Lush School Bag for Girls, 17 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls",955,4.1,"(1,432)"
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_89?keywords=bags&qid=1679421565&sr=8-89,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,799,4.2,"(54,767)"
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_90?keywords=bags&qid=1679421565&sr=8-90,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",512,4.0,(436)
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTI3MTI5MjQ5MzY3MjoxNjc5NDIxNTY1OnNwX210ZjoyMDExMDA2NzU4NDg5ODo6MDo6&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGP6H2Y%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dbags%26qid%3D1679421565%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Unisex-adult Bange Series Rhombus Shell Design Waterproof Sling Bag with USB Charging,1899,4.1,(56)
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTI3MTI5MjQ5MzY3MjoxNjc5NDIxNTY1OnNwX210ZjoyMDA4MDI4ODIyNTk5ODo6MDo6&url=%2FClownfish-Resistant-Polyester-Trolley-Backpack%2Fdp%2FB0BFL7SVSM%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dbags%26qid%3D1679421565%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,The Clownfish Tramp 33 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Black- Size 48 Cm),5699,5.0,(2)
https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_93?keywords=bags&qid=1679421565&sr=8-93,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",512,4.0,(436)
https://www.amazon.in/Puma-76855-teamGOAL-Backpack-Core/dp/B07XJPLL27/ref=sr_1_94?keywords=bags&qid=1679421565&sr=8-94,Puma Unisex teamGOAL 23 Backpack Core Black X,939,4.3,"(2,621)"
https://www.amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_95?keywords=bags&qid=1679421565&sr=8-95,"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)",429,3.9,"(1,241)"
https://www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_96?keywords=bags&qid=1679421565&sr=8-96,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),1536,4.5,"(2,333)"
https://www.amazon.in/TRAWOC-Backpack-Outdoor-Trekking-Rucksack/dp/B07XY6BFXJ/ref=sr_1_97?keywords=bags&qid=1679421565&sr=8-97,"TRAWOC 55 LTR Travel Backpack Daypack bag for Camping Hiking Trekking, English Blue, SHK014",1417,4.2,"(2,378)"
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_98?keywords=bags&qid=1679421565&sr=8-98,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,299,3.8,"(2,292)"
https://www.amazon.in/Safari-Black-Casual-Backpack-PRISMA19CBBLK/dp/B07HN5TMQL/ref=sr_1_99?keywords=bags&qid=1679421565&sr=8-99,Safari Prisma 32 Ltrs Black Casual Backpack (PRISMA19CBBLK),899,3.9,(846)
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_100?keywords=bags&qid=1679421565&sr=8-100,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Black),599,4.0,(32)
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTI3MTI5MjQ5MzY3MjoxNjc5NDIxNTY1OnNwX2J0ZjoyMDEwODQ3NTA3NDY5ODo6MDo6&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BRMWDNZ7%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dbags%26qid%3D1679421565%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",2400,4.7,(19)
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTI3MTI5MjQ5MzY3MjoxNjc5NDIxNTY1OnNwX2J0ZjoyMDExMTgyNTIyNzk5ODo6MDo6&url=%2FGenie-Clara-Backpack-Women-compartments%2Fdp%2FB097JJGR1N%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dbags%26qid%3D1679421565%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",1025,4.2,(57)
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_97?keywords=bags&qid=1679421573&sr=8-97,TRAWOC 80L Travel Backpack for Men & Women Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,2380,4.4,"(6,927)"
https://www.amazon.in/TRAWOC-Backpack-Outdoor-Trekking-Rucksack/dp/B07XY6BFXJ/ref=sr_1_98?keywords=bags&qid=1679421573&sr=8-98,"TRAWOC 55 LTR Travel Backpack Daypack bag for Camping Hiking Trekking, English Blue, SHK014",1417,4.2,"(2,378)"
https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_99?keywords=bags&qid=1679421573&sr=8-99,Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance,328.,4.0,(616)
https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_100?keywords=bags&qid=1679421573&sr=8-100,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,299,3.8,"(2,292)"
https://www.amazon.in/gp/bestsellers/computers/1375466031/ref=sr_bs_4_1375466031_1,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,664,4.1,"(3,851)"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_102?keywords=bags&qid=1679421573&sr=8-102,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Black),599,4.0,(32)
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_103?keywords=bags&qid=1679421573&sr=8-103,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,4.3,"(9,817)"
https://www.amazon.in/VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_104?keywords=bags&qid=1679421573&sr=8-104,VIP Polypropylene 48 Cms Travel Bag(DFENDEBRN_Brown),899,4.3,(406)
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_105?keywords=bags&qid=1679421573&sr=8-105,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),1439,4.1,"(3,717)"
https://www.amazon.in/House-Quirk-Maternity-Backpack-Elephant/dp/B07QV7SH4S/ref=sr_1_106?keywords=bags&qid=1679421573&sr=8-106,House of Quirk Baby Diaper Bag Maternity Backpack,1199,4.4,(967)
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_107?keywords=bags&qid=1679421573&sr=8-107,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,390,3.9,"(2,527)"
https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_108?keywords=bags&qid=1679421573&sr=8-108,"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue",499,4.3,"(6,760)"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_109?keywords=bags&qid=1679421573&sr=8-109,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),599,4.0,(32)
https://www.amazon.in/FloMotif-Business-Shoulder-material-resistant/dp/B07NHYLTY7/ref=sr_1_110?keywords=bags&qid=1679421573&sr=8-110,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - FloMotif,1699,4.4,"(1,845)"
https://www.amazon.in/VEZELA-Womens-Shoulder-Crossbody-Handbag/dp/B01MS1GRDW/ref=sr_1_111?keywords=bags&qid=1679421573&sr=8-111,VEZELA Handbags for Women-Combo Pack of 4-Shoulder Bag Crossbody Bag Sling Bag Card Holder-Set of 4 Purse for Women-Golden,1948,4.0,(577)
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/ref=sr_1_112?keywords=bags&qid=1679421573&sr=8-112,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",249,4.1,"(8,164)"
https://www.amazon.in/FloMotif-Business-Shoulder-material-resistant/dp/B07NHYLTY7/ref=sr_1_113?keywords=bags&qid=1679421581&sr=8-113,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - FloMotif,1699,4.4,"(1,845)"
https://www.amazon.in/gp/bestsellers/computers/1375466031/ref=sr_bs_1_1375466031_1,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,664,4.1,"(3,851)"
https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_115?keywords=bags&qid=1679421581&sr=8-115,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),749,3.9,"(1,217)"
https://www.amazon.in/VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_116?keywords=bags&qid=1679421581&sr=8-116,VIP Polypropylene 48 Cms Travel Bag(DFENDEBRN_Brown),899,4.3,(406)
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_117?keywords=bags&qid=1679421581&sr=8-117,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),1439,4.1,"(3,717)"
https://www.amazon.in/Protecta-Professional-15-6-inch-Briefcase-Geometric/dp/B07GNCRCP4/ref=sr_1_118?keywords=bags&qid=1679421581&sr=8-118,Protecta The Professional Laptop Bag Briefcase for Laptops with Screen Size Up to 15.6 Inch (Black & Indian Geometric Print),674,4.4,"(1,412)"
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_119?keywords=bags&qid=1679421581&sr=8-119,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,390,3.9,"(2,527)"
https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_120?keywords=bags&qid=1679421581&sr=8-120,"Luv Lap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",569,4.4,(563)
https://www.amazon.in/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHL52MK/ref=sr_1_121?keywords=bags&qid=1679421581&sr=8-121,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments",1199,4.0,"(2,482)"
https://www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_122?keywords=bags&qid=1679421581&sr=8-122,ASTRID Women's Round Sling Bag with Pompoms (Brown),474,4.4,(346)
https://www.amazon.in/POLESTAR-%C3%82-POLESTAR-Ranker-Bagpack-Backpack/dp/B084C84GTR/ref=sr_1_123?keywords=bags&qid=1679421581&sr=8-123,"POLESTAR Ranker 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",669,4.1,"(7,614)"
https://www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_124?keywords=bags&qid=1679421581&sr=8-124,"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual",1349,3.5,(5)
https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_125?keywords=bags&qid=1679421581&sr=8-125,Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),2849,4.2,(160)
https://www.amazon.in/Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/ref=sr_1_126?keywords=bags&qid=1679421581&sr=8-126,"Artistix Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black)",1783,4.5,"(1,031)"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_127?keywords=bags&qid=1679421581&sr=8-127,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,4.3,"(12,346)"
https://www.amazon.in/Storite-Leather-Sling-Coffee-Brown/dp/B0983N9GXN/ref=sr_1_128?keywords=bags&qid=1679421581&sr=8-128,"Storite Stylish Small PU Leather Sling Cross Body Travel Office One Side Shoulder Bag for Men Women (25 cm x 11 cm x 20 cm, Coffee Brown)",799,4.0,(558)
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_129?keywords=bags&qid=1679421592&sr=8-129,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,390,3.9,"(2,527)"
https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_130?keywords=bags&qid=1679421592&sr=8-130,Gear Casual Backpack,449,3.8,"(2,081)"
https://www.amazon.in/DZert-Girls-Polyester-White-Backpack/dp/B07H1BPCGQ/ref=sr_1_131?keywords=bags&qid=1679421592&sr=8-131,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Nevy Blue,339,3.8,"(2,292)"
https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_132?keywords=bags&qid=1679421592&sr=8-132,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,684,4.4,(25)
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_133?keywords=bags&qid=1679421592&sr=8-133,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,785,4.2,"(54,767)"
https://www.amazon.in/Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/ref=sr_1_134?keywords=bags&qid=1679421592&sr=8-134,"Artistix Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black)",1783,4.5,"(1,031)"
https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_135?keywords=bags&qid=1679421592&sr=8-135,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9,"(9,049)"
https://www.amazon.in/Storite-Leather-Sling-Coffee-Brown/dp/B0983N9GXN/ref=sr_1_136?keywords=bags&qid=1679421592&sr=8-136,"Storite Stylish Small PU Leather Sling Cross Body Travel Office One Side Shoulder Bag for Men Women (25 cm x 11 cm x 20 cm, Coffee Brown)",799,4.0,(558)
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_137?keywords=bags&qid=1679421592&sr=8-137,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,1299,4.1,"(1,013)"
https://www.amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_138?keywords=bags&qid=1679421592&sr=8-138,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),560,4.3,(111)
https://www.amazon.in/F-Gear-Yakuza-Brown-Laptop-Backpack/dp/B071VNWC1C/ref=sr_1_139?keywords=bags&qid=1679421592&sr=8-139,F Gear Yakuza Brown 34 liter Laptop Backpack Sch Bag,981.,4.4,(801)
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF/ref=sr_1_140?keywords=bags&qid=1679421592&sr=8-140,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,1181,4.2,"(1,364)"
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_141?keywords=bags&qid=1679421592&sr=8-141,"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop 25 L Travel Bag for Men, Dark Grey",1946,4.4,"(3,251)"
https://www.amazon.in/Artistix-Backpack-Anti-Theft-Charging-Resistance/dp/B082PKX18C/ref=sr_1_142?keywords=bags&qid=1679421592&sr=8-142,"Artistix Talon Anti Theft Design Laptop Backpack, With USB Charging Port (46 Cm, 25L,Black)",999,4.3,"(2,957)"
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_143?keywords=bags&qid=1679421592&sr=8-143,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,1075,4.3,"(1,461)"
https://www.amazon.in/uppercase-Backpack-2500EBP1-resistant-sustainable/dp/B0BTDB674X/ref=sr_1_144?keywords=bags&qid=1679421592&sr=8-144,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1700,4.1,(186)
https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_145?keywords=bags&qid=1679421600&sr=8-145,Half Moon Curiosity 35L Travel Laptop College School Backpack Water Resistant Slim Durable Fits 15.6 Inch Laptop Notebook with Rain cover (Navy Blue),849,3.7,(170)
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_146?keywords=bags&qid=1679421600&sr=8-146,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,1030,4.4,"(3,134)"
https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_147?keywords=bags&qid=1679421600&sr=8-147,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,684,4.4,(25)
https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_148?keywords=bags&qid=1679421600&sr=8-148,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",1025,4.2,(57)
https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2KR6T9/ref=sr_1_149?keywords=bags&qid=1679421600&sr=8-149,"POLESTAR Enzo 15.6 inch 35 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack , Water Resistant and Light Weight, 1 year Warranty",619,4.2,"(3,771)"
https://www.amazon.in/Police-Polyester-Laptop-Spec-Backpack/dp/B07ZB8NWTZ/ref=sr_1_150?keywords=bags&qid=1679421600&sr=8-150,POLICE Polyester 35 Ltr Laptop Big Low Spec Laptop Backpack - Black/Navy,1569,3.3,(188)
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3F1G7T/ref=sr_1_151?keywords=bags&qid=1679421600&sr=8-151,ADISA Laptop Backpack 31 Ltrs,499,4.0,"(9,085)"
https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B09HX54TGF/ref=sr_1_152?keywords=bags&qid=1679421600&sr=8-152,COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Maroon College Bag,1181,4.2,"(1,364)"
https://www.amazon.in/uppercase-Backpack-2300EBP1-resistant-sustainable/dp/B0BWNCV31F/ref=sr_1_153?keywords=bags&qid=1679421600&sr=8-153,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1600,4.0,(373)
https://www.amazon.in/Expandable-Backpack-Water-resistant-Business-Charging/dp/B0B6FNB898/ref=sr_1_154?keywords=bags&qid=1679421600&sr=8-154,"Arctic Hunter Laptop Bag Expandable Backpack for 16 inch Lapotp 40L Travel Backpack Water-resistant Business School Backpack with USB Port for Men and Women,Black",3324,4.2,(21)
https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_155?keywords=bags&qid=1679421600&sr=8-155,Aristrocrat Unisex Laptop Bag Grey,699,4.4,(18)
https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_156?keywords=bags&qid=1679421600&sr=8-156,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),1895,4.3,"(3,230)"
https://www.amazon.in/Lenovo-Laptop-Everyday-Backpack-Black/dp/B07GM5NR14/ref=sr_1_157?keywords=bags&qid=1679421600&sr=8-157,Lenovo Everyday Laptop Backpack B515 15.6-inch Water Repellent Black,890,4.1,"(3,668)"
https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTPMT2G/ref=sr_1_158?keywords=bags&qid=1679421600&sr=8-158,Baggit Women's Laptop Bag - Large (Blue),1259,,
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_159?keywords=bags&qid=1679421600&sr=8-159,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,1030,4.4,"(2,611)"
https://www.amazon.in/Anti-Theft-Backpack-Expandable-Water-resistant-Convertible/dp/B0B6FZ3YNV/ref=sr_1_160?keywords=bags&qid=1679421600&sr=8-160,"Golden Wolf Backpack 35L Expandable Travel Backpack for Men and Women Anti-theft Laptop Bag with Lock Water-resistant Convertible Backpack with USB Port Travel Business College Bag for Men,Black",2564,4.4,(37)
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTT2HZY/ref=sr_1_161?keywords=bags&qid=1679421607&sr=8-161,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),599,4.0,(32)
https://www.amazon.in/gp/bestsellers/shoes/1983357031/ref=sr_bs_1_1983357031_1,"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",449,4.2,(657)
